annotation,folder,filename,source,database,size,width,height,depth,segment,object,name,pose,truncated,difficult,bndbox,xmin,ymin,xmax,ymax
,02105056,n02105056_4102,,ImageNet database,,357,500,3,,,groenendael,Unspecified,0,0,,1,50,355,498
,02105056,n02105056_4139,,ImageNet database,,500,429,3,,,groenendael,Unspecified,0,0,,314,180,387,283
,02105056,n02105056_4139,,ImageNet database,,500,429,3,,,groenendael,Unspecified,0,0,,66,248,180,416
,02105056,n02105056_4173,,ImageNet database,,500,441,3,,,groenendael,Unspecified,0,0,,0,4,399,439
,02105056,n02105056_4205,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,289,100,443,241
,02105056,n02105056_4283,,ImageNet database,,500,355,3,,,groenendael,Unspecified,0,0,,129,47,499,348
,02105056,n02105056_4334,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,130,122,362,373
,02105056,n02105056_4335,,ImageNet database,,300,447,3,,,groenendael,Unspecified,0,0,,15,49,296,445
,02105056,n02105056_4356,,ImageNet database,,500,338,3,,,groenendael,Unspecified,0,0,,332,67,474,336
,02105056,n02105056_4361,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,35,48,497,324
,02105056,n02105056_4407,,ImageNet database,,432,500,3,,,groenendael,Unspecified,0,0,,32,215,265,438
,02105056,n02105056_4469,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,16,93,328,471
,02105056,n02105056_4486,,ImageNet database,,322,500,3,,,groenendael,Unspecified,0,0,,129,151,224,340
,02105056,n02105056_4526,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,39,45,369,331
,02105056,n02105056_4527,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,93,38,303,386
,02105056,n02105056_4533,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,133,95,422,313
,02105056,n02105056_4535,,ImageNet database,,500,500,3,,,groenendael,Unspecified,0,0,,80,65,451,443
,02105056,n02105056_4591,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,57,160,283,495
,02105056,n02105056_4600,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,232,296,321,495
,02105056,n02105056_4601,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,167,128,254,319
,02105056,n02105056_4601,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,235,59,314,202
,02105056,n02105056_4631,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,221,100,372,276
,02105056,n02105056_4640,,ImageNet database,,334,500,3,,,groenendael,Unspecified,0,0,,62,26,320,452
,02105056,n02105056_4713,,ImageNet database,,500,400,3,,,groenendael,Unspecified,0,0,,124,101,425,342
,02105056,n02105056_4766,,ImageNet database,,350,249,3,,,groenendael,Unspecified,0,0,,19,0,349,248
,02105056,n02105056_4770,,ImageNet database,,336,500,3,,,groenendael,Unspecified,0,0,,0,45,294,497
,02105056,n02105056_4787,,ImageNet database,,390,500,3,,,groenendael,Unspecified,0,0,,108,227,192,413
,02105056,n02105056_4842,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,126,116,369,282
,02105056,n02105056_4846,,ImageNet database,,386,580,3,,,groenendael,Unspecified,0,0,,0,33,333,578
,02105056,n02105056_4873,,ImageNet database,,393,500,3,,,groenendael,Unspecified,0,0,,43,0,391,498
,02105056,n02105056_4904,,ImageNet database,,250,366,3,,,groenendael,Unspecified,0,0,,50,50,202,332
,02105056,n02105056_4918,,ImageNet database,,323,500,3,,,groenendael,Unspecified,0,0,,75,28,272,483
,02105056,n02105056_4956,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,1,20,297,498
,02105056,n02105056_5100,,ImageNet database,,225,300,3,,,groenendael,Unspecified,0,0,,0,32,185,299
,02105056,n02105056_5111,,ImageNet database,,361,500,3,,,groenendael,Unspecified,0,0,,23,120,325,406
,02105056,n02105056_5145,,ImageNet database,,758,503,3,,,groenendael,Unspecified,0,0,,238,316,356,501
,02105056,n02105056_5146,,ImageNet database,,397,500,3,,,groenendael,Unspecified,0,0,,47,52,321,490
,02105056,n02105056_5193,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,48,157,173,448
,02105056,n02105056_5212,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,43,8,403,326
,02105056,n02105056_5276,,ImageNet database,,333,500,3,,,groenendael,Unspecified,0,0,,57,75,331,498
,02105056,n02105056_5290,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,0,1,405,332
,02105056,n02105056_5299,,ImageNet database,,336,500,3,,,groenendael,Unspecified,0,0,,86,17,334,498
,02105056,n02105056_5352,,ImageNet database,,500,359,3,,,groenendael,Unspecified,0,0,,167,0,499,358
,02105056,n02105056_5365,,ImageNet database,,314,235,3,,,groenendael,Unspecified,0,0,,0,22,263,234
,02105056,n02105056_537,,ImageNet database,,500,332,3,,,groenendael,Unspecified,0,0,,0,88,410,331
,02105056,n02105056_5371,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,0,0,361,332
,02105056,n02105056_5515,,ImageNet database,,333,500,3,,,groenendael,Unspecified,0,0,,0,16,331,498
,02105056,n02105056_5550,,ImageNet database,,500,415,3,,,groenendael,Unspecified,0,0,,52,26,477,400
,02105056,n02105056_5638,,ImageNet database,,500,400,3,,,groenendael,Unspecified,0,0,,311,190,464,398
,02105056,n02105056_5668,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,55,37,373,436
,02105056,n02105056_5700,,ImageNet database,,500,368,3,,,groenendael,Unspecified,0,0,,71,59,357,316
,02105056,n02105056_5726,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,42,5,443,373
,02105056,n02105056_5757,,ImageNet database,,497,500,3,,,groenendael,Unspecified,0,0,,78,26,333,456
,02105056,n02105056_5855,,ImageNet database,,353,500,3,,,groenendael,Unspecified,0,0,,1,1,351,498
,02105056,n02105056_5869,,ImageNet database,,357,500,3,,,groenendael,Unspecified,0,0,,2,27,354,498
,02105056,n02105056_6024,,ImageNet database,,357,500,3,,,groenendael,Unspecified,0,0,,20,53,316,482
,02105056,n02105056_6038,,ImageNet database,,370,500,3,,,groenendael,Unspecified,0,0,,37,290,308,472
,02105056,n02105056_6055,,ImageNet database,,368,500,3,,,groenendael,Unspecified,0,0,,48,76,281,433
,02105056,n02105056_6127,,ImageNet database,,500,500,3,,,groenendael,Unspecified,0,0,,0,1,498,498
,02105056,n02105056_6338,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,60,90,223,304
,02105056,n02105056_6363,,ImageNet database,,395,500,3,,,groenendael,Unspecified,0,0,,37,30,392,498
,02105056,n02105056_6381,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,170,139,334,332
,02105056,n02105056_6387,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,2,0,370,374
,02105056,n02105056_6474,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,40,29,384,342
,02105056,n02105056_6523,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,201,3,365,370
,02105056,n02105056_6534,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,171,114,369,280
,02105056,n02105056_6567,,ImageNet database,,425,319,3,,,groenendael,Unspecified,0,0,,104,44,387,318
,02105056,n02105056_6596,,ImageNet database,,500,357,3,,,groenendael,Unspecified,0,0,,2,11,421,353
,02105056,n02105056_6600,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,102,45,299,333
,02105056,n02105056_6614,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,2,115,354,332
,02105056,n02105056_6639,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,0,1,499,326
,02105056,n02105056_6661,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,0,0,416,330
,02105056,n02105056_6684,,ImageNet database,,333,500,3,,,groenendael,Unspecified,0,0,,81,76,331,498
,02105056,n02105056_67,,ImageNet database,,336,500,3,,,groenendael,Unspecified,0,0,,55,17,334,498
,02105056,n02105056_6759,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,2,2,440,231
,02105056,n02105056_6778,,ImageNet database,,500,334,3,,,groenendael,Unspecified,0,0,,131,1,499,333
,02105056,n02105056_6790,,ImageNet database,,500,334,3,,,groenendael,Unspecified,0,0,,84,3,499,333
,02105056,n02105056_6824,,ImageNet database,,446,500,3,,,groenendael,Unspecified,0,0,,175,200,402,471
,02105056,n02105056_6827,,ImageNet database,,500,323,3,,,groenendael,Unspecified,0,0,,143,55,307,299
,02105056,n02105056_6899,,ImageNet database,,190,290,3,,,groenendael,Unspecified,0,0,,41,21,172,269
,02105056,n02105056_6998,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,83,35,371,462
,02105056,n02105056_7010,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,68,216,286,482
,02105056,n02105056_7068,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,74,158,253,316
,02105056,n02105056_7112,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,204,0,499,374
,02105056,n02105056_7285,,ImageNet database,,500,361,3,,,groenendael,Unspecified,0,0,,1,47,472,289
,02105056,n02105056_7291,,ImageNet database,,500,375,3,,,groenendael,Unspecified,0,0,,155,167,300,310
,02105056,n02105056_7305,,ImageNet database,,375,500,3,,,groenendael,Unspecified,0,0,,112,153,233,391
,02105056,n02105056_7314,,ImageNet database,,357,500,3,,,groenendael,Unspecified,0,0,,1,11,355,498
,02105056,n02105056_7355,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,212,20,475,332
,02105056,n02105056_7381,,ImageNet database,,357,500,3,,,groenendael,Unspecified,0,0,,46,32,326,483
,02105056,n02105056_7407,,ImageNet database,,341,500,3,,,groenendael,Unspecified,0,0,,85,37,339,468
,02105056,n02105056_7435,,ImageNet database,,500,333,3,,,groenendael,Unspecified,0,0,,265,78,396,318
,02105056,n02105056_785,,ImageNet database,,500,368,3,,,groenendael,Unspecified,0,0,,77,59,351,310
,02105056,n02105056_933,,ImageNet database,,166,220,3,,,groenendael,Unspecified,0,0,,20,10,165,219
,02105056,n02105056_961,,ImageNet database,,240,165,3,,,groenendael,Unspecified,0,0,,34,17,239,164
,02105056,n02105056_98,,ImageNet database,,352,500,3,,,groenendael,Unspecified,0,0,,31,98,263,413
,02105162,n02105162_10076,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,81,93,421,297
,02105162,n02105162_10133,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,0,95,499,287
,02105162,n02105162_10260,,ImageNet database,,447,500,3,,,malinois,Unspecified,0,0,,85,28,389,497
,02105162,n02105162_10309,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,161,42,487,329
,02105162,n02105162_10351,,ImageNet database,,434,500,3,,,malinois,Unspecified,0,0,,62,11,391,497
,02105162,n02105162_10375,,ImageNet database,,500,340,3,,,malinois,Unspecified,0,0,,154,62,401,295
,02105162,n02105162_10375,,ImageNet database,,500,340,3,,,malinois,Unspecified,0,0,,362,116,477,200
,02105162,n02105162_10488,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,56,49,395,297
,02105162,n02105162_10640,,ImageNet database,,330,500,3,,,malinois,Unspecified,0,0,,18,70,310,453
,02105162,n02105162_1357,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,216,9,377,374
,02105162,n02105162_1366,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,113,89,342,241
,02105162,n02105162_1378,,ImageNet database,,500,430,3,,,malinois,Unspecified,0,0,,131,51,410,428
,02105162,n02105162_154,,ImageNet database,,332,500,3,,,malinois,Unspecified,0,0,,35,72,315,498
,02105162,n02105162_1572,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,108,73,498,372
,02105162,n02105162_175,,ImageNet database,,256,192,3,,,malinois,Unspecified,0,0,,21,21,156,181
,02105162,n02105162_1757,,ImageNet database,,414,600,3,,,malinois,Unspecified,0,0,,69,52,408,598
,02105162,n02105162_2079,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,296,90,396,342
,02105162,n02105162_2093,,ImageNet database,,2323,1555,3,,,malinois,Unspecified,0,0,,439,307,2089,1371
,02105162,n02105162_2158,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,53,28,320,497
,02105162,n02105162_2168,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,42,4,417,301
,02105162,n02105162_2223,,ImageNet database,,150,224,3,,,malinois,Unspecified,0,0,,21,16,135,209
,02105162,n02105162_2636,,ImageNet database,,500,325,3,,,malinois,Unspecified,0,0,,215,101,295,274
,02105162,n02105162_2714,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,125,80,368,288
,02105162,n02105162_2757,,ImageNet database,,393,500,3,,,malinois,Unspecified,0,0,,68,102,341,457
,02105162,n02105162_2830,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,34,51,411,367
,02105162,n02105162_2836,,ImageNet database,,355,500,3,,,malinois,Unspecified,0,0,,45,176,271,402
,02105162,n02105162_2873,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,224,120,313,374
,02105162,n02105162_2896,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,69,66,428,374
,02105162,n02105162_2942,,ImageNet database,,300,281,3,,,malinois,Unspecified,0,0,,5,5,295,280
,02105162,n02105162_299,,ImageNet database,,200,200,3,,,malinois,Unspecified,0,0,,18,2,162,196
,02105162,n02105162_3016,,ImageNet database,,365,325,3,,,malinois,Unspecified,0,0,,18,23,354,311
,02105162,n02105162_3346,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,81,6,395,350
,02105162,n02105162_3595,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,87,2,499,330
,02105162,n02105162_3925,,ImageNet database,,670,590,3,,,malinois,Unspecified,0,0,,0,4,606,585
,02105162,n02105162_4056,,ImageNet database,,450,600,3,,,malinois,Unspecified,0,0,,108,130,316,594
,02105162,n02105162_4120,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,85,30,320,297
,02105162,n02105162_4200,,ImageNet database,,333,500,3,,,malinois,Unspecified,0,0,,70,62,260,498
,02105162,n02105162_4361,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,167,75,294,319
,02105162,n02105162_4426,,ImageNet database,,500,478,3,,,malinois,Unspecified,0,0,,0,0,460,475
,02105162,n02105162_4569,,ImageNet database,,340,400,3,,,malinois,Unspecified,0,0,,27,15,313,386
,02105162,n02105162_4719,,ImageNet database,,371,243,3,,,malinois,Unspecified,0,0,,108,13,289,226
,02105162,n02105162_4738,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,51,0,342,498
,02105162,n02105162_5186,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,1,11,293,498
,02105162,n02105162_5252,,ImageNet database,,400,300,3,,,malinois,Unspecified,0,0,,177,82,242,250
,02105162,n02105162_5299,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,229,44,351,242
,02105162,n02105162_5307,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,0,26,499,374
,02105162,n02105162_5327,,ImageNet database,,395,500,3,,,malinois,Unspecified,0,0,,23,30,393,498
,02105162,n02105162_5328,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,88,1,411,331
,02105162,n02105162_5330,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,97,8,414,316
,02105162,n02105162_5364,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,139,1,410,332
,02105162,n02105162_5370,,ImageNet database,,200,244,3,,,malinois,Unspecified,0,0,,14,3,188,239
,02105162,n02105162_5385,,ImageNet database,,420,500,3,,,malinois,Unspecified,0,0,,86,72,356,463
,02105162,n02105162_5417,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,223,39,429,252
,02105162,n02105162_5417,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,148,159,278,276
,02105162,n02105162_5423,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,88,86,332,498
,02105162,n02105162_5462,,ImageNet database,,500,357,3,,,malinois,Unspecified,0,0,,184,46,337,317
,02105162,n02105162_5470,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,0,0,499,374
,02105162,n02105162_5489,,ImageNet database,,265,323,3,,,malinois,Unspecified,0,0,,0,0,264,322
,02105162,n02105162_5519,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,190,126,485,363
,02105162,n02105162_5547,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,220,91,274,270
,02105162,n02105162_5548,,ImageNet database,,400,300,3,,,malinois,Unspecified,0,0,,0,7,312,299
,02105162,n02105162_5556,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,79,98,294,296
,02105162,n02105162_5557,,ImageNet database,,500,297,3,,,malinois,Unspecified,0,0,,245,13,421,185
,02105162,n02105162_5582,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,50,0,499,332
,02105162,n02105162_5600,,ImageNet database,,500,325,3,,,malinois,Unspecified,0,0,,195,71,301,230
,02105162,n02105162_5661,,ImageNet database,,500,458,3,,,malinois,Unspecified,0,0,,127,59,363,344
,02105162,n02105162_5667,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,177,29,485,331
,02105162,n02105162_5680,,ImageNet database,,415,500,3,,,malinois,Unspecified,0,0,,5,61,310,498
,02105162,n02105162_5706,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,113,92,332,295
,02105162,n02105162_5731,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,97,78,355,373
,02105162,n02105162_575,,ImageNet database,,500,376,3,,,malinois,Unspecified,0,0,,21,12,487,361
,02105162,n02105162_5757,,ImageNet database,,480,360,3,,,malinois,Unspecified,0,0,,0,76,307,359
,02105162,n02105162_5759,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,13,122,218,498
,02105162,n02105162_5785,,ImageNet database,,308,410,3,,,malinois,Unspecified,0,0,,29,2,246,408
,02105162,n02105162_5800,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,133,0,409,330
,02105162,n02105162_5802,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,68,11,372,461
,02105162,n02105162_5829,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,57,0,373,498
,02105162,n02105162_5888,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,0,51,340,498
,02105162,n02105162_5913,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,170,17,464,330
,02105162,n02105162_5924,,ImageNet database,,500,331,3,,,malinois,Unspecified,0,0,,189,138,270,290
,02105162,n02105162_5927,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,47,0,377,373
,02105162,n02105162_5954,,ImageNet database,,500,262,3,,,malinois,Unspecified,0,0,,64,90,267,212
,02105162,n02105162_5983,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,200,102,321,298
,02105162,n02105162_6013,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,79,0,450,374
,02105162,n02105162_6081,,ImageNet database,,337,500,3,,,malinois,Unspecified,0,0,,217,73,306,366
,02105162,n02105162_6093,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,23,20,499,374
,02105162,n02105162_6106,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,146,0,442,374
,02105162,n02105162_6116,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,214,27,499,374
,02105162,n02105162_6134,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,11,0,463,332
,02105162,n02105162_6220,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,214,114,350,331
,02105162,n02105162_6236,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,0,20,362,326
,02105162,n02105162_6275,,ImageNet database,,500,376,3,,,malinois,Unspecified,0,0,,88,24,364,308
,02105162,n02105162_6288,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,108,50,373,273
,02105162,n02105162_6301,,ImageNet database,,500,456,3,,,malinois,Unspecified,0,0,,91,4,400,454
,02105162,n02105162_6314,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,99,72,480,313
,02105162,n02105162_6340,,ImageNet database,,400,300,3,,,malinois,Unspecified,0,0,,52,4,306,286
,02105162,n02105162_6343,,ImageNet database,,415,500,3,,,malinois,Unspecified,0,0,,120,6,337,447
,02105162,n02105162_6377,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,0,0,412,374
,02105162,n02105162_6449,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,294,85,401,346
,02105162,n02105162_6459,,ImageNet database,,489,500,3,,,malinois,Unspecified,0,0,,17,240,456,470
,02105162,n02105162_6489,,ImageNet database,,332,500,3,,,malinois,Unspecified,0,0,,36,46,330,498
,02105162,n02105162_6492,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,124,31,499,329
,02105162,n02105162_6501,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,134,33,499,324
,02105162,n02105162_6513,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,159,50,237,266
,02105162,n02105162_6547,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,63,37,256,475
,02105162,n02105162_6557,,ImageNet database,,333,500,3,,,malinois,Unspecified,0,0,,91,27,259,426
,02105162,n02105162_6578,,ImageNet database,,332,500,3,,,malinois,Unspecified,0,0,,22,83,295,498
,02105162,n02105162_6596,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,136,24,472,315
,02105162,n02105162_6625,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,81,82,446,299
,02105162,n02105162_6690,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,94,21,499,334
,02105162,n02105162_6734,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,157,165,256,337
,02105162,n02105162_688,,ImageNet database,,600,540,3,,,malinois,Unspecified,0,0,,59,14,520,531
,02105162,n02105162_694,,ImageNet database,,320,240,3,,,malinois,Unspecified,0,0,,104,13,264,214
,02105162,n02105162_6942,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,103,101,214,227
,02105162,n02105162_7041,,ImageNet database,,500,324,3,,,malinois,Unspecified,0,0,,0,12,183,319
,02105162,n02105162_7041,,ImageNet database,,500,324,3,,,malinois,Unspecified,0,0,,149,10,498,322
,02105162,n02105162_7112,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,124,39,483,314
,02105162,n02105162_7213,,ImageNet database,,334,500,3,,,malinois,Unspecified,0,0,,0,116,332,498
,02105162,n02105162_7350,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,98,45,379,344
,02105162,n02105162_7376,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,0,19,492,368
,02105162,n02105162_7461,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,78,0,278,415
,02105162,n02105162_747,,ImageNet database,,500,260,3,,,malinois,Unspecified,0,0,,173,7,499,254
,02105162,n02105162_7593,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,92,28,434,288
,02105162,n02105162_7621,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,0,91,498,335
,02105162,n02105162_7636,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,0,1,387,331
,02105162,n02105162_7751,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,153,76,495,373
,02105162,n02105162_7790,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,97,101,251,475
,02105162,n02105162_7847,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,136,0,498,331
,02105162,n02105162_7881,,ImageNet database,,500,374,3,,,malinois,Unspecified,0,0,,138,36,498,372
,02105162,n02105162_8043,,ImageNet database,,480,360,3,,,malinois,Unspecified,0,0,,24,77,320,282
,02105162,n02105162_8072,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,88,57,498,349
,02105162,n02105162_824,,ImageNet database,,404,498,3,,,malinois,Unspecified,0,0,,3,16,402,491
,02105162,n02105162_8242,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,160,43,378,374
,02105162,n02105162_854,,ImageNet database,,261,319,3,,,malinois,Unspecified,0,0,,6,8,256,317
,02105162,n02105162_8612,,ImageNet database,,360,306,3,,,malinois,Unspecified,0,0,,26,10,268,214
,02105162,n02105162_8631,,ImageNet database,,400,500,3,,,malinois,Unspecified,0,0,,80,77,328,418
,02105162,n02105162_8830,,ImageNet database,,333,500,3,,,malinois,Unspecified,0,0,,36,126,297,441
,02105162,n02105162_8841,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,92,0,498,374
,02105162,n02105162_8896,,ImageNet database,,332,500,3,,,malinois,Unspecified,0,0,,86,40,291,498
,02105162,n02105162_893,,ImageNet database,,500,400,3,,,malinois,Unspecified,0,0,,1,8,426,393
,02105162,n02105162_8950,,ImageNet database,,375,500,3,,,malinois,Unspecified,0,0,,162,167,373,400
,02105162,n02105162_909,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,0,33,498,374
,02105162,n02105162_9188,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,162,24,412,305
,02105162,n02105162_9368,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,22,115,391,257
,02105162,n02105162_9410,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,117,53,296,291
,02105162,n02105162_9557,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,2,0,425,331
,02105162,n02105162_957,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,192,86,352,293
,02105162,n02105162_9821,,ImageNet database,,500,333,3,,,malinois,Unspecified,0,0,,99,17,334,332
,02105162,n02105162_9919,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,135,25,311,366
,02105162,n02105162_9927,,ImageNet database,,500,375,3,,,malinois,Unspecified,0,0,,104,142,373,334
,02105162,n02105162_9934,,ImageNet database,,324,500,3,,,malinois,Unspecified,0,0,,52,0,260,462
,02105162,n02105162_9969,,ImageNet database,,288,192,3,,,malinois,Unspecified,0,0,,30,9,256,171
,02105162,n02105162_9995,,ImageNet database,,500,332,3,,,malinois,Unspecified,0,0,,109,123,396,289
,02105251,n02105251_12,,ImageNet database,,332,500,3,,,briard,Unspecified,0,0,,90,58,283,415
,02105251,n02105251_1201,,ImageNet database,,500,375,3,,,briard,Unspecified,0,0,,21,41,498,372
,02105251,n02105251_1240,,ImageNet database,,500,375,3,,,briard,Unspecified,0,0,,27,91,475,292
,02105251,n02105251_1382,,ImageNet database,,300,225,3,,,briard,Unspecified,0,0,,25,8,272,214
,02105251,n02105251_1588,,ImageNet database,,412,500,3,,,briard,Unspecified,0,0,,6,6,394,492
,02105251,n02105251_1676,,ImageNet database,,200,364,3,,,briard,Unspecified,0,0,,13,32,176,362
,02105251,n02105251_1725,,ImageNet database,,500,375,3,,,briard,Unspecified,0,0,,4,7,495,346
,02105251,n02105251_224,,ImageNet database,,500,333,3,,,briard,Unspecified,0,0,,110,27,447,323
,02105251,n02105251_2317,,ImageNet database,,200,190,3,,,briard,Unspecified,0,0,,19,11,191,189
,02105251,n02105251_2406,,ImageNet database,,500,375,3,,,briard,Unspecified,0,0,,33,0,499,301
,02105251,n02105251_2439,,ImageNet database,,586,395,3,,,briard,Unspecified,0,0,,78,28,443,366
,02105251,n02105251_2480,,ImageNet database,,190,261,3,,,briard,Unspecified,0,0,,11,6,161,256
